title,description,lat,lon,reported_by,reported_at,city,severity
Pothole #5903,Crater-like,12.992733,77.545204,user403,2025-11-13T14:56:00,Bengaluru,4
Pothole #5904,Causes skidding,12.937922,77.503362,user404,2025-05-05T23:09:00,Bengaluru,1
Pothole #5905,Small crack,12.915403,77.657,user405,2025-01-26T18:14:00,Bengaluru,2
Pothole #5906,Needs repair,12.897074,77.555608,user406,2025-04-20T23:48:00,Bengaluru,1
Pothole #5907,Deep hole,12.893895,77.63033,user407,2025-03-14T05:03:00,Bengaluru,5
Pothole #5908,Needs repair,12.863707,77.657052,user408,2025-06-01T19:21:00,Bengaluru,3
Pothole #5909,Crater-like,12.995347,77.570586,user409,2025-11-27T15:30:00,Bengaluru,1
Pothole #5910,Needs repair,12.854431,77.691955,user410,2025-01-27T22:49:00,Bengaluru,2
Pothole #5911,Small crack,13.011098,77.660209,user411,2025-06-07T21:27:00,Bengaluru,3
Pothole #5912,Deep hole,12.974635,77.669496,user412,2025-03-02T01:43:00,Bengaluru,2
Pothole #5913,Needs repair,12.890008,77.635478,user413,2025-01-25T10:37:00,Bengaluru,1
Pothole #5914,Deep hole,12.954442,77.555258,user414,2025-02-09T20:35:00,Bengaluru,3
Pothole #5915,Crater-like,12.858963,77.570841,user415,2025-08-05T20:26:00,Bengaluru,3
Pothole #5916,Causes skidding,13.022816,77.680589,user416,2025-05-21T08:19:00,Bengaluru,2
Pothole #5917,Deep hole,12.985942,77.502593,user417,2025-08-08T05:39:00,Bengaluru,5
Pothole #5918,Needs repair,12.860091,77.683849,user418,2025-03-23T11:07:00,Bengaluru,3
Pothole #5919,Deep hole,12.92666,77.689649,user419,2025-02-13T16:50:00,Bengaluru,4
Pothole #5920,Damaged patch,12.994003,77.671113,user420,2025-10-28T21:46:00,Bengaluru,4
Pothole #5921,Needs repair,12.858451,77.545188,user421,2025-03-09T04:59:00,Bengaluru,4
Pothole #5922,Crater-like,12.991195,77.65062,user422,2025-06-19T00:36:00,Bengaluru,3
Pothole #5923,Damaged patch,12.948599,77.747638,user423,2025-02-11T16:05:00,Bengaluru,3
Pothole #5924,Causes skidding,12.860542,77.575049,user424,2025-11-16T22:53:00,Bengaluru,1
Pothole #5925,Crater-like,12.961121,77.701485,user425,2025-11-02T01:16:00,Bengaluru,5
Pothole #5926,Small crack,12.942108,77.747605,user426,2025-09-09T19:08:00,Bengaluru,1
Pothole #5927,Deep hole,12.956236,77.676224,user427,2025-10-21T11:35:00,Bengaluru,5
Pothole #5928,Small crack,12.90655,77.600928,user428,2025-01-11T12:09:00,Bengaluru,5
Pothole #5929,Damaged patch,12.984177,77.564241,user429,2025-05-21T18:19:00,Bengaluru,5
Pothole #5930,Needs repair,13.022046,77.627715,user430,2025-02-17T00:01:00,Bengaluru,5
Pothole #5931,Small crack,12.935998,77.693389,user431,2025-02-28T14:02:00,Bengaluru,5
Pothole #5932,Needs repair,12.98541,77.737196,user432,2025-08-17T14:26:00,Bengaluru,5
Pothole #5933,Crater-like,13.043473,77.732465,user433,2025-10-10T05:26:00,Bengaluru,5
Pothole #5934,Causes skidding,12.998355,77.541577,user434,2025-10-21T08:19:00,Bengaluru,5
Pothole #5935,Needs repair,12.911558,77.594751,user435,2025-10-10T01:07:00,Bengaluru,2
Pothole #5936,Causes skidding,13.021487,77.512948,user436,2025-08-09T01:03:00,Bengaluru,4
Pothole #5937,Small crack,12.943263,77.690859,user437,2025-07-24T13:27:00,Bengaluru,2
Pothole #5938,Crater-like,13.003013,77.733463,user438,2025-11-16T08:13:00,Bengaluru,5
Pothole #5939,Needs repair,13.008216,77.515766,user439,2025-03-09T01:21:00,Bengaluru,1
Pothole #5940,Deep hole,12.951917,77.616276,user440,2025-07-12T12:44:00,Bengaluru,5
Pothole #5941,Deep hole,12.94814,77.698545,user441,2025-04-15T16:45:00,Bengaluru,3
Pothole #5942,Deep hole,12.892595,77.532517,user442,2025-10-02T11:37:00,Bengaluru,4
Pothole #5943,Causes skidding,12.988109,77.61366,user443,2025-07-06T22:36:00,Bengaluru,4
Pothole #5944,Causes skidding,12.986463,77.663127,user444,2025-03-15T10:14:00,Bengaluru,1
Pothole #5945,Small crack,12.938071,77.710385,user445,2025-04-04T05:25:00,Bengaluru,3
Pothole #5946,Damaged patch,12.859234,77.582689,user446,2025-08-17T00:52:00,Bengaluru,3
Pothole #5947,Crater-like,12.952604,77.657811,user447,2025-02-04T07:15:00,Bengaluru,1
Pothole #5948,Causes skidding,12.956698,77.587432,user448,2025-07-22T15:09:00,Bengaluru,4
Pothole #5949,Damaged patch,12.961373,77.559868,user449,2025-03-27T11:00:00,Bengaluru,3
Pothole #5950,Needs repair,12.90184,77.583701,user450,2025-04-27T14:05:00,Bengaluru,3
Pothole #5951,Small crack,12.878368,77.646565,user451,2025-05-20T02:12:00,Bengaluru,4
Pothole #5952,Causes skidding,13.030852,77.503862,user452,2025-02-23T03:33:00,Bengaluru,1
Pothole #5953,Needs repair,12.959389,77.715473,user453,2025-02-12T03:07:00,Bengaluru,1
Pothole #5954,Needs repair,12.94095,77.596469,user454,2025-08-08T14:51:00,Bengaluru,1
Pothole #5955,Causes skidding,12.948207,77.598971,user455,2025-09-18T19:09:00,Bengaluru,5
Pothole #5956,Crater-like,12.998436,77.699613,user456,2025-05-04T11:25:00,Bengaluru,2
Pothole #5957,Crater-like,12.985954,77.650311,user457,2025-08-02T07:31:00,Bengaluru,4
Pothole #5958,Causes skidding,12.971267,77.547582,user458,2025-11-28T15:36:00,Bengaluru,5
Pothole #5959,Damaged patch,12.908144,77.56776,user459,2025-03-17T06:11:00,Bengaluru,2
Pothole #5960,Needs repair,12.938733,77.626276,user460,2025-02-12T20:10:00,Bengaluru,3
Pothole #5961,Damaged patch,12.998291,77.642399,user461,2025-06-08T20:52:00,Bengaluru,1
Pothole #5962,Deep hole,12.977729,77.746717,user462,2025-04-16T12:15:00,Bengaluru,3
Pothole #5963,Damaged patch,13.035743,77.570935,user463,2025-02-14T06:54:00,Bengaluru,4
Pothole #5964,Causes skidding,12.971289,77.61564,user464,2025-05-09T10:02:00,Bengaluru,5
Pothole #5965,Needs repair,12.897893,77.572477,user465,2025-08-18T19:14:00,Bengaluru,5
Pothole #5966,Needs repair,12.974766,77.654025,user466,2025-11-12T14:26:00,Bengaluru,1
Pothole #5967,Crater-like,12.954226,77.519267,user467,2025-02-15T14:19:00,Bengaluru,5
Pothole #5968,Small crack,12.989843,77.529589,user468,2025-01-15T15:04:00,Bengaluru,2
Pothole #5969,Causes skidding,13.039696,77.59202,user469,2025-03-22T19:16:00,Bengaluru,4
Pothole #5970,Small crack,13.018003,77.644055,user470,2025-09-12T05:21:00,Bengaluru,3
Pothole #5971,Damaged patch,13.038182,77.573808,user471,2025-02-20T22:15:00,Bengaluru,1
Pothole #5972,Needs repair,12.865422,77.654507,user472,2025-05-16T19:17:00,Bengaluru,2
Pothole #5973,Crater-like,12.857022,77.66518,user473,2025-04-05T08:48:00,Bengaluru,1
Pothole #5974,Deep hole,12.938388,77.724351,user474,2025-07-24T00:54:00,Bengaluru,2
Pothole #5975,Needs repair,12.873035,77.702342,user475,2025-03-04T10:41:00,Bengaluru,2
Pothole #5976,Deep hole,12.891565,77.680809,user476,2025-02-12T21:10:00,Bengaluru,2
Pothole #5977,Deep hole,12.878086,77.573429,user477,2025-10-27T06:04:00,Bengaluru,4
Pothole #5978,Crater-like,12.974063,77.600103,user478,2025-06-09T14:33:00,Bengaluru,5
Pothole #5979,Small crack,12.944121,77.743395,user479,2025-03-03T22:07:00,Bengaluru,5
Pothole #5980,Causes skidding,12.988179,77.700086,user480,2025-04-07T02:38:00,Bengaluru,5
Pothole #5981,Small crack,13.047542,77.553941,user481,2025-05-02T23:29:00,Bengaluru,4
Pothole #5982,Damaged patch,12.8563,77.704176,user482,2025-10-04T20:49:00,Bengaluru,4
Pothole #5983,Crater-like,12.970137,77.611236,user483,2025-10-17T23:03:00,Bengaluru,4
Pothole #5984,Deep hole,13.026153,77.562982,user484,2025-02-21T02:24:00,Bengaluru,2
Pothole #5985,Small crack,12.946737,77.697815,user485,2025-06-09T17:54:00,Bengaluru,2
Pothole #5986,Crater-like,12.878958,77.594243,user486,2025-04-27T06:06:00,Bengaluru,4
Pothole #5987,Causes skidding,12.858558,77.672015,user487,2025-09-12T19:28:00,Bengaluru,2
Pothole #5988,Damaged patch,12.885725,77.589658,user488,2025-11-07T05:22:00,Bengaluru,5
Pothole #5989,Deep hole,13.037586,77.587715,user489,2025-02-27T18:11:00,Bengaluru,2
Pothole #5990,Deep hole,12.899574,77.595672,user490,2025-09-25T20:29:00,Bengaluru,2
Pothole #5991,Damaged patch,12.881296,77.567651,user491,2025-08-02T16:49:00,Bengaluru,3
Pothole #5992,Causes skidding,12.959164,77.729932,user492,2025-08-24T18:31:00,Bengaluru,5
Pothole #5993,Damaged patch,12.856043,77.529209,user493,2025-06-23T14:24:00,Bengaluru,4
Pothole #5994,Causes skidding,12.929202,77.720468,user494,2025-01-10T07:28:00,Bengaluru,2
Pothole #5995,Small crack,12.87709,77.505698,user495,2025-03-13T04:12:00,Bengaluru,5
Pothole #5996,Crater-like,12.861575,77.648461,user496,2025-10-16T19:44:00,Bengaluru,4
Pothole #5997,Needs repair,12.951087,77.560844,user497,2025-03-19T13:59:00,Bengaluru,5
Pothole #5998,Crater-like,12.85214,77.582622,user498,2025-04-21T19:17:00,Bengaluru,1
Pothole #5999,Causes skidding,13.036158,77.613488,user499,2025-07-28T06:04:00,Bengaluru,3
Pothole #6000,Damaged patch,12.998001,77.676778,user0,2025-04-07T19:53:00,Bengaluru,5
Pothole #6001,Needs repair,12.926035,77.571648,user1,2025-01-25T14:51:00,Bengaluru,2
Pothole #6002,Deep hole,12.974338,77.71042,user2,2025-08-28T06:54:00,Bengaluru,3
Pothole #6003,Damaged patch,12.872313,77.609098,user3,2025-06-20T18:42:00,Bengaluru,1
Pothole #6004,Needs repair,12.87381,77.519769,user4,2025-09-02T17:32:00,Bengaluru,1
Pothole #6005,Damaged patch,13.026697,77.607457,user5,2025-03-14T07:29:00,Bengaluru,2
Pothole #6006,Damaged patch,12.867425,77.541796,user6,2025-05-21T00:04:00,Bengaluru,3
Pothole #6007,Small crack,12.948803,77.51554,user7,2025-04-10T01:20:00,Bengaluru,4
Pothole #6008,Deep hole,12.987993,77.697827,user8,2025-08-03T08:43:00,Bengaluru,5
Pothole #6009,Crater-like,12.983409,77.523394,user9,2025-04-16T03:48:00,Bengaluru,5
Pothole #6010,Damaged patch,12.936195,77.554138,user10,2025-06-03T16:16:00,Bengaluru,1
Pothole #6011,Causes skidding,12.885311,77.503205,user11,2025-01-19T18:26:00,Bengaluru,1
Pothole #6012,Causes skidding,12.85203,77.560395,user12,2025-02-03T21:24:00,Bengaluru,1
Pothole #6013,Causes skidding,12.85271,77.617946,user13,2025-03-01T05:20:00,Bengaluru,3
Pothole #6014,Deep hole,12.850737,77.591221,user14,2025-09-11T13:13:00,Bengaluru,1
Pothole #6015,Needs repair,13.021815,77.639848,user15,2025-05-09T05:32:00,Bengaluru,2
Pothole #6016,Damaged patch,13.010481,77.695304,user16,2025-07-03T20:06:00,Bengaluru,1
Pothole #6017,Damaged patch,12.982589,77.534467,user17,2025-11-22T01:22:00,Bengaluru,1
Pothole #6018,Deep hole,13.045761,77.587535,user18,2025-03-14T15:22:00,Bengaluru,4
Pothole #6019,Crater-like,12.883549,77.615846,user19,2025-05-23T09:37:00,Bengaluru,5
Pothole #6020,Crater-like,13.008787,77.506318,user20,2025-06-19T11:27:00,Bengaluru,3
Pothole #6021,Crater-like,12.99848,77.514224,user21,2025-06-24T10:58:00,Bengaluru,4
Pothole #6022,Crater-like,13.022425,77.651972,user22,2025-04-12T09:18:00,Bengaluru,3
Pothole #6023,Deep hole,13.028605,77.550268,user23,2025-04-21T09:05:00,Bengaluru,2
Pothole #6024,Needs repair,12.978139,77.692986,user24,2025-06-22T10:25:00,Bengaluru,1
Pothole #6025,Crater-like,12.902009,77.63642,user25,2025-04-02T09:58:00,Bengaluru,3
Pothole #6026,Needs repair,12.979332,77.536041,user26,2025-10-17T09:11:00,Bengaluru,4
Pothole #6027,Deep hole,12.949705,77.563073,user27,2025-08-20T14:34:00,Bengaluru,5
Pothole #6028,Causes skidding,12.98169,77.671663,user28,2025-05-22T21:00:00,Bengaluru,4
Pothole #6029,Damaged patch,12.85519,77.593261,user29,2025-08-04T13:01:00,Bengaluru,5
Pothole #6030,Damaged patch,12.976261,77.731145,user30,2025-11-06T21:49:00,Bengaluru,5
Pothole #6031,Causes skidding,13.032859,77.687917,user31,2025-01-26T15:01:00,Bengaluru,1
Pothole #6032,Deep hole,12.908611,77.585919,user32,2025-02-16T12:09:00,Bengaluru,1
Pothole #6033,Small crack,12.94397,77.629016,user33,2025-09-27T21:26:00,Bengaluru,2
Pothole #6034,Crater-like,12.974269,77.737542,user34,2025-11-06T23:38:00,Bengaluru,3
Pothole #6035,Deep hole,12.874167,77.743255,user35,2025-06-13T03:32:00,Bengaluru,4
Pothole #6036,Crater-like,12.859173,77.691036,user36,2025-06-27T20:35:00,Bengaluru,1
Pothole #6037,Causes skidding,13.027163,77.730023,user37,2025-05-09T20:28:00,Bengaluru,3
Pothole #6038,Causes skidding,12.926341,77.685993,user38,2025-05-22T01:12:00,Bengaluru,5
Pothole #6039,Causes skidding,12.933674,77.684935,user39,2025-05-27T16:42:00,Bengaluru,2
Pothole #6040,Needs repair,12.883546,77.645555,user40,2025-05-28T19:35:00,Bengaluru,3
Pothole #6041,Causes skidding,12.926089,77.723424,user41,2025-03-15T00:56:00,Bengaluru,5
Pothole #6042,Damaged patch,12.873731,77.515374,user42,2025-03-10T02:49:00,Bengaluru,3
Pothole #6043,Causes skidding,12.9985,77.532245,user43,2025-03-12T11:22:00,Bengaluru,1
Pothole #6044,Small crack,13.011988,77.681001,user44,2025-06-10T05:20:00,Bengaluru,4
Pothole #6045,Small crack,12.995187,77.528256,user45,2025-02-03T16:11:00,Bengaluru,1
Pothole #6046,Deep hole,12.981229,77.588693,user46,2025-11-17T01:21:00,Bengaluru,1
Pothole #6047,Crater-like,12.882094,77.555425,user47,2025-06-08T06:18:00,Bengaluru,2
Pothole #6048,Crater-like,12.977952,77.723961,user48,2025-09-15T17:30:00,Bengaluru,4
Pothole #6049,Damaged patch,13.010902,77.619979,user49,2025-05-14T11:24:00,Bengaluru,5
Pothole #6050,Crater-like,13.017673,77.670756,user50,2025-11-16T08:12:00,Bengaluru,4
Pothole #6051,Deep hole,12.914483,77.540739,user51,2025-11-01T20:37:00,Bengaluru,2
Pothole #6052,Needs repair,12.944258,77.572984,user52,2025-08-20T18:04:00,Bengaluru,2
Pothole #6053,Small crack,12.943223,77.679188,user53,2025-08-21T13:47:00,Bengaluru,1
Pothole #6054,Small crack,12.856329,77.647911,user54,2025-11-04T12:22:00,Bengaluru,3
Pothole #6055,Small crack,12.967146,77.621874,user55,2025-05-12T04:35:00,Bengaluru,4
Pothole #6056,Needs repair,12.863244,77.687209,user56,2025-08-08T21:16:00,Bengaluru,4
Pothole #6057,Causes skidding,13.04129,77.696706,user57,2025-04-25T18:15:00,Bengaluru,3
Pothole #6058,Small crack,12.879121,77.556784,user58,2025-09-14T10:51:00,Bengaluru,5
Pothole #6059,Causes skidding,12.850265,77.589982,user59,2025-07-12T12:33:00,Bengaluru,4
Pothole #6060,Needs repair,12.962916,77.631912,user60,2025-05-14T01:41:00,Bengaluru,1
Pothole #6061,Deep hole,12.90378,77.533759,user61,2025-08-14T00:55:00,Bengaluru,5
Pothole #6062,Needs repair,13.049372,77.547703,user62,2025-06-14T16:39:00,Bengaluru,5
Pothole #6063,Causes skidding,12.952442,77.666044,user63,2025-10-15T04:15:00,Bengaluru,5
Pothole #6064,Deep hole,13.003933,77.660932,user64,2025-02-10T17:13:00,Bengaluru,4
Pothole #6065,Needs repair,12.859401,77.71638,user65,2025-05-07T01:35:00,Bengaluru,2
Pothole #6066,Needs repair,13.006586,77.553139,user66,2025-04-14T22:24:00,Bengaluru,3
Pothole #6067,Small crack,12.993943,77.722504,user67,2025-11-25T16:45:00,Bengaluru,1
Pothole #6068,Crater-like,12.926166,77.663333,user68,2025-11-07T13:46:00,Bengaluru,1
Pothole #6069,Crater-like,12.904381,77.713206,user69,2025-04-24T20:04:00,Bengaluru,4
Pothole #6070,Deep hole,12.983021,77.531852,user70,2025-07-10T13:54:00,Bengaluru,3
Pothole #6071,Causes skidding,12.901788,77.714783,user71,2025-02-11T12:02:00,Bengaluru,5
Pothole #6072,Deep hole,12.899796,77.734832,user72,2025-04-10T22:22:00,Bengaluru,1
Pothole #6073,Crater-like,13.007031,77.652231,user73,2025-08-27T10:50:00,Bengaluru,3
Pothole #6074,Damaged patch,12.97178,77.518691,user74,2025-03-14T20:19:00,Bengaluru,4
Pothole #6075,Deep hole,12.995229,77.659505,user75,2025-04-14T17:48:00,Bengaluru,3
Pothole #6076,Needs repair,12.887222,77.645413,user76,2025-07-04T18:19:00,Bengaluru,4
Pothole #6077,Small crack,13.013939,77.6531,user77,2025-10-21T11:49:00,Bengaluru,2
Pothole #6078,Damaged patch,12.983733,77.587113,user78,2025-01-01T14:33:00,Bengaluru,2
Pothole #6079,Causes skidding,12.896575,77.654195,user79,2025-02-05T12:41:00,Bengaluru,1
Pothole #6080,Causes skidding,12.921331,77.602099,user80,2025-02-02T13:40:00,Bengaluru,5
Pothole #6081,Crater-like,13.026106,77.707904,user81,2025-06-25T19:31:00,Bengaluru,2
Pothole #6082,Deep hole,13.029281,77.741007,user82,2025-01-19T17:36:00,Bengaluru,3
Pothole #6083,Deep hole,13.012603,77.567447,user83,2025-04-08T21:38:00,Bengaluru,4
Pothole #6084,Deep hole,12.900391,77.513945,user84,2025-01-07T23:14:00,Bengaluru,5
Pothole #6085,Small crack,13.049558,77.684321,user85,2025-08-23T12:02:00,Bengaluru,5
Pothole #6086,Crater-like,13.040322,77.739719,user86,2025-06-14T07:09:00,Bengaluru,4
Pothole #6087,Crater-like,12.923188,77.564692,user87,2025-06-13T08:37:00,Bengaluru,2
Pothole #6088,Crater-like,12.893414,77.679241,user88,2025-01-15T18:08:00,Bengaluru,5
Pothole #6089,Causes skidding,12.854057,77.551764,user89,2025-01-13T08:37:00,Bengaluru,3
Pothole #6090,Causes skidding,12.942087,77.744258,user90,2025-10-14T13:07:00,Bengaluru,3
Pothole #6091,Small crack,12.852861,77.570622,user91,2025-08-01T12:28:00,Bengaluru,4
Pothole #6092,Needs repair,12.884386,77.705358,user92,2025-11-09T02:29:00,Bengaluru,4
Pothole #6093,Crater-like,12.947637,77.687808,user93,2025-04-21T19:53:00,Bengaluru,5
Pothole #6094,Causes skidding,12.954501,77.551754,user94,2025-07-12T14:35:00,Bengaluru,2
Pothole #6095,Crater-like,13.004993,77.708444,user95,2025-03-26T12:59:00,Bengaluru,5
Pothole #6096,Deep hole,12.86577,77.539141,user96,2025-04-06T01:24:00,Bengaluru,1
Pothole #6097,Small crack,12.938398,77.571775,user97,2025-11-14T05:58:00,Bengaluru,4
Pothole #6098,Deep hole,12.927636,77.505955,user98,2025-07-13T10:06:00,Bengaluru,1
Pothole #6099,Crater-like,12.881283,77.570582,user99,2025-02-16T10:07:00,Bengaluru,4
Pothole #6100,Small crack,12.956478,77.745176,user100,2025-04-17T19:10:00,Bengaluru,2
Pothole #6101,Damaged patch,12.968358,77.738111,user101,2025-05-27T03:16:00,Bengaluru,5
Pothole #6102,Damaged patch,13.023506,77.580173,user102,2025-10-02T23:13:00,Bengaluru,2
Pothole #6103,Causes skidding,12.979513,77.504633,user103,2025-01-10T12:16:00,Bengaluru,1
Pothole #6104,Small crack,12.936059,77.541017,user104,2025-01-19T04:46:00,Bengaluru,4
Pothole #6105,Small crack,12.976695,77.707521,user105,2025-06-23T07:52:00,Bengaluru,3
Pothole #6106,Damaged patch,12.933929,77.558723,user106,2025-01-09T00:02:00,Bengaluru,5
Pothole #6107,Small crack,12.903323,77.510864,user107,2025-11-02T13:20:00,Bengaluru,4
Pothole #6108,Needs repair,12.861481,77.563307,user108,2025-10-09T00:13:00,Bengaluru,1
Pothole #6109,Crater-like,12.910242,77.671733,user109,2025-11-02T21:54:00,Bengaluru,5
Pothole #6110,Causes skidding,13.024168,77.614601,user110,2025-09-03T17:50:00,Bengaluru,1
Pothole #6111,Deep hole,13.02613,77.60993,user111,2025-07-14T16:58:00,Bengaluru,2
Pothole #6112,Deep hole,12.984534,77.55879,user112,2025-07-07T06:13:00,Bengaluru,1
Pothole #6113,Causes skidding,12.9227,77.638659,user113,2025-03-14T17:05:00,Bengaluru,1
Pothole #6114,Deep hole,13.048289,77.708286,user114,2025-09-02T13:58:00,Bengaluru,1
Pothole #6115,Deep hole,12.937404,77.661396,user115,2025-11-06T23:44:00,Bengaluru,1
Pothole #6116,Small crack,12.95332,77.670634,user116,2025-08-11T13:37:00,Bengaluru,4
Pothole #6117,Deep hole,13.028289,77.652418,user117,2025-10-04T22:18:00,Bengaluru,5
Pothole #6118,Causes skidding,12.985397,77.561189,user118,2025-01-15T09:31:00,Bengaluru,3
Pothole #6119,Deep hole,13.023121,77.508926,user119,2025-08-03T10:16:00,Bengaluru,4
Pothole #6120,Damaged patch,12.948585,77.516161,user120,2025-02-03T03:43:00,Bengaluru,3
Pothole #6121,Small crack,12.971648,77.713483,user121,2025-04-15T15:33:00,Bengaluru,1
Pothole #6122,Causes skidding,12.867335,77.723474,user122,2025-09-10T09:25:00,Bengaluru,4
Pothole #6123,Crater-like,12.991628,77.684071,user123,2025-02-20T07:37:00,Bengaluru,3
Pothole #6124,Damaged patch,13.000057,77.600603,user124,2025-07-13T03:37:00,Bengaluru,1
Pothole #6125,Damaged patch,12.95773,77.541628,user125,2025-02-04T06:54:00,Bengaluru,4
Pothole #6126,Crater-like,12.873797,77.54103,user126,2025-03-06T04:25:00,Bengaluru,1
Pothole #6127,Small crack,12.890958,77.672885,user127,2025-10-26T21:01:00,Bengaluru,1
Pothole #6128,Deep hole,12.986747,77.542053,user128,2025-10-01T01:21:00,Bengaluru,1
Pothole #6129,Causes skidding,12.877796,77.500232,user129,2025-08-28T04:13:00,Bengaluru,3
Pothole #6130,Deep hole,12.918833,77.659213,user130,2025-11-25T15:57:00,Bengaluru,4
Pothole #6131,Small crack,12.948885,77.659059,user131,2025-06-05T11:49:00,Bengaluru,5
Pothole #6132,Deep hole,12.97423,77.741766,user132,2025-10-04T09:23:00,Bengaluru,2
Pothole #6133,Damaged patch,12.935628,77.553101,user133,2025-02-23T18:50:00,Bengaluru,3
Pothole #6134,Crater-like,12.986814,77.529327,user134,2025-07-02T08:28:00,Bengaluru,4
Pothole #6135,Crater-like,12.956728,77.698008,user135,2025-05-25T14:58:00,Bengaluru,1
Pothole #6136,Needs repair,12.853117,77.749245,user136,2025-08-20T08:39:00,Bengaluru,3
Pothole #6137,Damaged patch,12.963164,77.699145,user137,2025-07-13T09:06:00,Bengaluru,4
Pothole #6138,Needs repair,13.031415,77.596403,user138,2025-07-16T22:35:00,Bengaluru,1
Pothole #6139,Deep hole,12.945625,77.59781,user139,2025-01-02T14:27:00,Bengaluru,5
Pothole #6140,Small crack,13.019274,77.725481,user140,2025-07-22T23:53:00,Bengaluru,2
